customer_id,session_id,session_date,month,quarter,is_weekend,device_type,traffic_source,city_tier,gender,age,product_category,visited_site,added_to_cart,reached_checkout,entered_payment_details,purchase_completed,funnel_drop_stage,num_items_in_cart,cart_value_inr,time_on_site_min,page_views,page_load_time_sec,is_returning_customer,previous_purchases,payment_method,discount_applied,coupon_code,payment_failed,email_reminder_sent,recovered_after_reminder,day_name
CUST_59366,SESS_00416,2023-10-09,10,Q4,0,Mobile,Social,Tier 3,Male,31.0,Fashion,1,0,0,0,0,Browsed_Only,1.0,42.04,11.6,12.0,1.28,1,11.0,cash_on_delivery,0,,,0,No,Monday
CUST_43179,SESS_00700,2024-05-11,5,Q2,1,Mobile,Direct,Tier 3,Other,36.0,Fashion,1,1,0,0,0,Cart_Dropped,6.0,39.96,29.9,16.0,0.57,1,1.0,upi,0,,,1,No,Saturday
CUST_53073,SESS_00223,2023-06-12,6,Q2,0,Mobile,Organic,Tier 2,Male,24.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,5.0,105.78,25.7,10.0,3.17,0,1.0,upi,0,,,1,No,Monday
CUST_29017,SESS_00369,2023-09-13,9,Q3,0,Mobile,Paid_Ad,Tier 2,Female,17.0,Sports,1,1,0,0,0,Cart_Dropped,4.0,107.73,11.5,5.0,2.64,1,5.0,cash_on_delivery,0,,,0,No,Wednesday
CUST_84550,SESS_00671,2024-04-09,4,Q2,0,Mobile,Organic,Tier 1,Male,13.0,Beauty,1,1,1,0,0,Checkout_Dropped,1.0,0.0,3.3,10.0,2.64,1,9.0,net_banking,1,,,1,No,Tuesday
CUST_15527,SESS_00553,2024-01-19,1,Q1,0,Tablet,Paid_Ad,Tier 1,Female,16.0,Electronics,1,1,0,0,0,Cart_Dropped,7.0,31.9,15.5,16.0,3.55,1,17.0,net_banking,0,,,1,Yes,Friday
CUST_95510,SESS_00421,2023-10-17,10,Q4,0,Mobile,Organic,Tier 1,Female,25.0,Fashion,1,1,0,0,0,Cart_Dropped,5.0,26.81,23.3,10.0,3.21,1,8.0,credit_card,1,FLASH50,,1,No,Tuesday
CUST_99651,SESS_00603,2024-02-22,2,Q1,0,Desktop,Organic,Tier 2,Male,30.0,Sports,1,1,0,0,0,Cart_Dropped,5.0,14.24,3.5,14.0,1.2,1,2.0,credit_card,1,,,1,No,Thursday
CUST_33129,SESS_00987,2023-09-14,9,Q4,0,Tablet,Referral,Tier 2,Female,42.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,1.0,36.98,5.3,7.0,0.71,nan,7.0,debit_card,1,,,0,No,Thursday
CUST_40642,SESS_00613,2024-02-29,2,Q1,0,Desktop,Email,Tier 1,Female,29.0,Electronics,1,1,0,0,0,Cart_Dropped,4.0,53.25,23.8,9.0,3.33,0,10.0,upi,0,,,0,No,Thursday
CUST_29710,SESS_00961,2024-12-01,12,Q4,1,Desktop,Email,Tier 2,Other,31.0,Home & Kitchen,1,1,1,1,0,Payment_Dropped,6.0,151.38,20.7,16.0,1.62,0,3.0,upi,0,FLASH50,1,1,,Sunday
CUST_11076,SESS_00805,2024-08-02,8,Q3,0,Desktop,Social,Tier 3,Male,34.0,Toys,1,0,0,0,0,Browsed_Only,6.0,159.92,4.9,10.0,2.44,1,2.0,net_banking,1,SUMMER15,,0,No,Friday
CUST_36110,SESS_00611,2023-09-14,9,Q1,0,Mobile,Social,Tier 2,Female,39.0,Fashion,1,1,0,0,0,Cart_Dropped,6.0,76.07,18.2,4.0,4.37,1,10.0,credit_card,0,,,1,Yes,Thursday
CUST_71988,SESS_00812,2024-08-09,8,Q3,0,Desktop,Referral,Tier 1,Female,39.0,Fashion,1,1,0,0,0,Cart_Dropped,3.0,111.12,9.6,4.0,4.03,0,6.0,credit_card,0,,,0,No,Friday
CUST_83218,SESS_00525,2023-12-29,12,Q4,0,Tablet,Social,Tier 2,Male,30.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,4.0,131.7,15.1,15.0,8.12,1,3.0,net_banking,0,,,0,No,Friday
CUST_24640,SESS_00156,2023-04-27,4,Q2,0,Desktop,Email,Tier 3,Female,30.0,Sports,1,1,0,0,0,Cart_Dropped,4.0,90.2,43.2,18.0,0.98,0,0.0,upi,1,SALE20,,0,No,Thursday
CUST_30463,SESS_00354,2023-08-30,8,Q3,0,Desktop,Email,Tier 1,Male,28.0,Books,1,1,0,0,0,Cart_Dropped,1.0,17.05,10.5,15.0,1.07,0,17.0,upi,0,,,1,No,Wednesday
CUST_25621,SESS_00620,2024-03-04,3,Q1,0,Desktop,Social,Tier 1,Male,42.0,Fashion,1,1,0,0,0,Cart_Dropped,2.0,42.68,0.0,18.0,1.24,0,4.0,credit_card,0,,,0,No,Monday
CUST_72996,SESS_00122,2023-03-29,3,Q1,0,Mobile,Direct,Tier 2,Female,37.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,1.0,32.14,28.9,7.0,2.64,0,0.0,cash_on_delivery,1,DIWALI30,,0,No,Wednesday
CUST_64857,SESS_00945,2024-11-21,11,Q4,0,Desktop,Paid_Ad,Tier 1,Female,14.0,Sports,1,1,0,0,0,Cart_Dropped,4.0,84.19,11.7,18.0,0.43,0,12.0,net_banking,0,,,1,No,Thursday
CUST_63078,SESS_00348,2023-08-26,8,Q3,1,Mobile,Email,Tier 2,Female,35.0,Fashion,1,0,0,0,0,Browsed_Only,1.0,38.0,3.8,5.0,2.64,1,14.0,net_banking,0,,,0,No,Saturday
CUST_27398,SESS_00006,2023-01-04,1,Q1,0,Mobile,Paid_Ad,Tier 1,Male,35.0,Fashion,1,1,1,1,0,Payment_Dropped,4.0,47.81,12.8,11.0,2.75,0,0.0,upi,1,FLASH50,1,1,No,Wednesday
CUST_51610,SESS_00112,2023-03-24,3,Q1,0,Mobile,Paid_Ad,Tier 2,Female,29.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,2.0,27.74,18.9,11.0,1.36,0,0.0,debit_card,0,,,1,Yes,Friday
CUST_79490,SESS_00481,2023-11-25,11,Q4,1,Desktop,Organic,Tier 2,Other,31.0,Beauty,1,0,0,0,0,Browsed_Only,1.0,17.36,17.5,12.0,0.44,0,11.0,wallet,0,,,0,No,Saturday
CUST_95978,SESS_00865,2024-09-18,9,Q3,0,Tablet,Email,Tier 2,Male,23.0,Electronics,1,1,0,0,0,Cart_Dropped,3.0,102.23,26.0,3.0,10.72,1,17.0,upi,0,,,1,No,Wednesday
CUST_86155,SESS_00070,2023-02-16,2,Q1,0,Mobile,Referral,Tier 3,Female,31.0,Fashion,1,1,1,1,0,Payment_Dropped,6.0,169.0,4.3,19.0,4.17,1,11.0,cash_on_delivery,0,,1,1,No,Thursday
CUST_39723,SESS_00003,2023-01-02,1,Q1,0,Desktop,Referral,Tier 2,Male,36.0,Beauty,1,1,0,0,0,Cart_Dropped,5.0,68.62,16.8,17.0,1.21,0,0.0,credit_card,1,DIWALI30,,1,Yes,Monday
CUST_21730,SESS_00868,2024-09-21,9,Q3,1,Mobile,Paid_Ad,Tier 2,Male,29.0,Electronics,1,0,0,0,0,Browsed_Only,6.0,15.18,8.1,6.0,9.27,1,1.0,upi,0,,,0,No,Saturday
CUST_18619,SESS_00121,2023-03-27,3,Q1,0,Desktop,Organic,Tier 1,Male,22.0,Toys,1,1,1,1,1,Completed_Purchase,2.0,153.88,9.4,13.0,10.43,0,0.0,debit_card,0,,0,0,No,Monday
CUST_39184,SESS_00863,2024-09-17,9,Q3,0,Desktop,Social,Tier 3,Female,18.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,6.0,185.7,7.8,10.0,4.58,0,8.0,credit_card,0,,,1,No,Tuesday
CUST_10463,SESS_00856,2024-09-13,9,Q3,0,Desktop,Paid_Ad,Tier 1,Female,44.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,1.0,82.65,12.0,4.0,1.91,0,16.0,upi,0,,,0,No,Friday
CUST_71220,SESS_00958,2024-11-29,11,Q4,0,Desktop,Email,Tier 1,Male,42.0,Beauty,1,1,0,0,0,Cart_Dropped,1.0,76.07,15.8,3.0,1.69,1,9.0,credit_card,0,,,1,No,Friday
CUST_84950,SESS_00422,2023-10-18,10,Q4,0,Desktop,Paid_Ad,Tier 2,Male,28.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,15.01,4.2,17.0,0.93,1,11.0,credit_card,0,,,0,No,Wednesday
CUST_55480,SESS_00371,2023-09-14,9,Q3,0,Desktop,Paid_Ad,Tier 1,Female,44.0,Sports,1,1,0,0,0,Cart_Dropped,5.0,26.69,9.6,6.0,4.04,0,0.0,debit_card,1,SALE20,,0,No,Thursday
CUST_72811,SESS_00193,2023-05-18,5,Q2,0,Desktop,Paid_Ad,Tier 3,Female,21.0,Sports,1,0,0,0,0,Browsed_Only,2.0,88.21,3.3,9.0,3.79,1,2.0,upi,0,,,0,No,Thursday
CUST_82109,SESS_00213,2023-06-03,6,Q2,1,Desktop,Email,Tier 3,Male,27.0,Sports,1,1,1,0,0,Checkout_Dropped,1.0,31.81,6.9,15.0,3.73,1,5.0,credit_card,1,,,1,No,Saturday
CUST_60010,SESS_00701,2024-05-16,5,Q2,0,Mobile,Organic,Tier 3,Other,40.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,4.0,14.29,3.5,12.0,3.54,0,0.0,upi,0,,0,0,No,Thursday
CUST_81227,SESS_00093,2023-03-13,3,Q1,0,Mobile,Social,Tier 1,Male,27.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,7.0,56.86,12.4,3.0,0.3,0,4.0,upi,0,,,0,No,Monday
CUST_28512,SESS_00013,2023-01-08,1,Q1,1,Desktop,Paid_Ad,Tier 1,Female,27.0,Fashion,1,1,1,0,0,Checkout_Dropped,5.0,136.63,29.7,14.0,2.0,0,9.0,credit_card,1,SUMMER15,,0,No,Sunday
CUST_67929,SESS_00754,2024-06-27,6,Q2,0,Mobile,Paid_Ad,Tier 1,Female,44.0,Beauty,1,0,0,0,0,Browsed_Only,3.0,76.07,9.8,10.0,2.84,1,1.0,upi,0,,,0,No,Thursday
CUST_92595,SESS_00375,2023-09-14,9,Q3,0,Desktop,Paid_Ad,Tier 1,Female,19.0,Fashion,1,0,0,0,0,Browsed_Only,4.0,76.07,21.8,9.0,14.97,0,0.0,upi,0,,,0,No,Thursday
CUST_53492,SESS_00913,2024-10-30,10,Q4,0,Desktop,Paid_Ad,Tier 2,Female,31.0,Home & Kitchen,1,1,1,1,0,Payment_Dropped,2.0,15.97,15.2,1.0,2.83,1,15.0,net_banking,0,,0,1,No,Wednesday
CUST_39639,SESS_00146,2023-09-14,9,Q2,0,Mobile,Social,Tier 1,Male,38.0,Toys,1,1,0,0,0,Cart_Dropped,1.0,191.22,27.9,14.0,3.74,1,9.0,cash_on_delivery,0,,,0,No,Thursday
CUST_67592,SESS_00742,2024-06-19,6,Q2,0,Mobile,Organic,Tier 2,Male,40.0,Sports,1,1,0,0,0,Cart_Dropped,1.0,16.52,20.2,11.0,2.64,0,0.0,upi,0,,,0,No,Wednesday
CUST_94202,SESS_00845,2024-09-10,9,Q3,0,Mobile,Paid_Ad,Tier 3,Male,38.0,Fashion,1,1,1,1,1,Completed_Purchase,3.0,265.13,6.2,10.0,0.64,1,8.0,wallet,1,FLASH50,0,0,No,Tuesday
CUST_14956,SESS_00499,2023-12-09,12,Q4,1,Mobile,Email,Tier 2,Female,42.0,Books,1,0,0,0,0,Browsed_Only,4.0,76.07,7.5,5.0,1.09,0,0.0,net_banking,0,,,0,No,Saturday
CUST_55822,SESS_00160,2023-04-28,4,Q2,0,Desktop,Email,Tier 3,Male,24.0,Sports,1,1,0,0,0,Cart_Dropped,6.0,163.43,1.8,8.0,3.33,1,15.0,credit_card,0,,,0,No,Friday
CUST_69460,SESS_00272,2023-07-08,7,Q3,1,Tablet,Organic,Tier 1,Female,27.0,Electronics,1,0,0,0,0,Browsed_Only,5.0,40.21,11.8,12.0,3.22,1,10.0,upi,0,,,0,No,Saturday
CUST_59699,SESS_00009,2023-01-05,1,Q1,0,Desktop,Direct,Tier 3,Male,18.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,3.0,19.13,9.6,10.0,2.39,1,16.0,upi,0,,,0,No,Thursday
CUST_93595,SESS_00715,2024-05-28,5,Q2,0,Tablet,Organic,Tier 2,Female,36.0,Books,1,1,1,1,1,Completed_Purchase,2.0,102.44,13.7,12.0,3.96,1,1.0,net_banking,0,,0,0,No,Tuesday
CUST_52523,SESS_00181,2023-05-13,5,Q2,1,Tablet,Organic,Tier 2,Male,35.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,2.0,53.12,9.4,2.0,2.48,1,0.0,upi,1,WELCOME,,0,No,Saturday
CUST_95402,SESS_00250,2023-06-27,6,Q2,0,Mobile,Organic,Tier 3,Female,31.0,Sports,1,1,1,0,0,Checkout_Dropped,4.0,57.07,3.8,16.0,2.64,0,11.0,debit_card,0,,,1,No,Tuesday
CUST_52445,SESS_00125,2023-03-30,3,Q1,0,Mobile,Paid_Ad,Tier 2,Female,38.0,Fashion,1,1,1,1,1,Completed_Purchase,4.0,157.77,4.5,4.0,0.08,nan,9.0,debit_card,0,DIWALI30,0,0,No,Thursday
CUST_56188,SESS_00619,2024-03-04,3,Q1,0,Desktop,Direct,Tier 1,Male,28.0,Electronics,1,1,1,1,1,Completed_Purchase,4.0,265.22,5.0,15.0,3.04,0,6.0,cash_on_delivery,0,,0,0,No,Monday
CUST_96989,SESS_00080,2023-02-27,2,Q1,0,Mobile,Organic,Tier 2,Female,28.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,4.0,95.23,9.9,4.0,2.57,0,4.0,wallet,1,SAVE10,,0,No,Monday
CUST_68860,SESS_00042,2023-01-30,1,Q1,0,Mobile,Organic,Tier 2,Female,31.0,Fashion,1,1,0,0,0,Cart_Dropped,4.0,30.55,18.5,13.0,2.64,1,5.0,credit_card,0,,,1,No,Monday
CUST_73346,SESS_00721,2024-05-30,5,Q2,0,Mobile,Referral,Tier 1,Female,20.0,Fashion,1,1,0,0,0,Cart_Dropped,4.0,36.77,8.6,4.0,3.45,0,5.0,cash_on_delivery,0,,,1,No,Thursday
CUST_31930,SESS_00500,2023-12-10,12,Q4,1,Tablet,Organic,Tier 2,Female,33.0,Books,1,1,1,0,0,Checkout_Dropped,4.0,50.52,9.6,12.0,3.54,1,13.0,cash_on_delivery,1,,,1,No,Sunday
CUST_72395,SESS_00333,2023-08-21,8,Q3,0,Mobile,Direct,Tier 2,Female,38.0,Sports,1,1,1,1,0,Payment_Dropped,6.0,175.49,5.9,15.0,2.35,1,4.0,wallet,0,,0,0,No,Monday
CUST_97799,SESS_00655,2024-03-28,3,Q1,0,Desktop,Organic,Tier 1,Female,28.0,Beauty,1,1,0,0,0,Cart_Dropped,4.0,69.53,26.8,6.0,4.16,1,9.0,upi,1,FLASH50,,1,No,Thursday
CUST_68500,SESS_00247,2023-06-26,6,Q2,0,Desktop,Social,Tier 2,Female,41.0,Books,1,0,0,0,0,Browsed_Only,1.0,83.06,12.4,15.0,1.7,0,0.0,upi,0,,,0,No,Monday
CUST_57806,SESS_00753,2024-06-27,6,Q2,0,Mobile,Social,Tier 2,Male,30.0,Electronics,1,1,1,1,1,Completed_Purchase,1.0,20.01,12.0,12.0,2.81,0,0.0,net_banking,0,,0,0,No,Thursday
CUST_81425,SESS_00819,2024-08-15,8,Q3,0,Mobile,Social,Tier 1,Male,19.0,Fashion,1,1,0,0,0,Cart_Dropped,5.0,77.94,10.8,6.0,2.44,1,16.0,credit_card,0,,,1,,Thursday
CUST_17217,SESS_00202,2023-05-26,5,Q2,0,Desktop,Social,Tier 2,Male,38.0,Electronics,1,0,0,0,0,Browsed_Only,4.0,76.07,1.7,19.0,1.51,1,9.0,upi,0,,,0,No,Friday
CUST_12647,SESS_00881,2024-10-02,10,Q4,0,Desktop,Direct,Tier 2,Female,20.0,Electronics,1,1,1,1,1,Completed_Purchase,4.0,166.56,1.6,6.0,4.03,0,0.0,credit_card,0,,0,0,No,Wednesday
CUST_24915,SESS_00384,2023-09-20,9,Q3,0,Desktop,Organic,Tier 1,Male,38.0,Electronics,1,1,1,0,0,Checkout_Dropped,7.0,92.52,5.1,10.0,3.81,1,9.0,upi,1,DIWALI30,,0,No,Wednesday
CUST_80222,SESS_00791,2024-07-24,7,Q3,0,Desktop,Paid_Ad,Tier 1,Male,33.0,Fashion,1,0,0,0,0,Browsed_Only,7.0,117.09,4.2,19.0,4.29,0,12.0,net_banking,0,,,0,No,Wednesday
CUST_30093,SESS_00170,2023-05-08,5,Q2,0,Desktop,Paid_Ad,Tier 2,Male,20.0,Toys,1,1,0,0,0,Cart_Dropped,1.0,233.77,2.0,14.0,1.83,0,16.0,wallet,0,,,1,No,Monday
CUST_15976,SESS_00682,2024-04-24,4,Q2,0,Mobile,Direct,Tier 1,Other,30.0,Beauty,1,0,0,0,0,Browsed_Only,4.0,133.53,20.8,12.0,0.93,0,0.0,upi,1,SALE20,,0,No,Wednesday
CUST_43941,SESS_00027,2023-01-19,1,Q1,0,Mobile,Organic,Tier 1,Male,35.0,Sports,1,0,0,0,0,Browsed_Only,3.0,48.47,19.0,18.0,0.36,0,16.0,net_banking,0,,,0,No,Thursday
CUST_56461,SESS_00992,2024-12-24,12,Q4,0,Mobile,Organic,Tier 1,Female,34.0,Sports,1,1,0,0,0,Cart_Dropped,3.0,19.81,8.5,18.0,0.89,0,0.0,debit_card,1,DIWALI30,,1,No,Tuesday
CUST_18100,SESS_00339,2023-08-24,8,Q3,0,Tablet,Social,Tier 1,Male,41.0,Fashion,1,1,1,1,0,Payment_Dropped,6.0,35.54,8.3,4.0,8.04,1,15.0,debit_card,0,,,1,Yes,Thursday
CUST_50777,SESS_00755,2024-06-27,6,Q2,0,Desktop,Social,Tier 1,Male,26.0,Fashion,1,0,0,0,0,Browsed_Only,3.0,127.81,15.5,17.0,3.33,1,12.0,net_banking,1,WELCOME,,0,No,Thursday
CUST_62692,SESS_00342,2023-08-24,8,Q3,0,Mobile,Organic,Tier 1,Male,36.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,39.33,11.9,11.0,1.91,1,10.0,net_banking,0,,,1,No,Thursday
CUST_91412,SESS_00825,2024-08-22,8,Q3,0,Mobile,Email,Tier 1,Other,29.0,Fashion,1,1,1,0,0,Checkout_Dropped,7.0,55.77,10.4,7.0,5.23,0,1.0,net_banking,1,SALE20,,1,No,Thursday
CUST_46842,SESS_00285,2023-07-17,7,Q3,0,Desktop,Email,Tier 1,Male,35.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,5.0,75.69,23.0,15.0,0.72,1,17.0,credit_card,1,DIWALI30,,0,No,Monday
CUST_89659,SESS_00649,2024-03-22,3,Q1,0,Mobile,Social,Tier 1,Male,32.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,6.0,54.79,4.1,11.0,0.75,1,2.0,upi,1,WELCOME,,0,No,Friday
CUST_29886,SESS_00595,2024-02-14,2,Q1,0,Tablet,Direct,Tier 2,Other,31.0,Electronics,1,1,0,0,0,Cart_Dropped,2.0,64.78,8.3,6.0,4.75,1,9.0,debit_card,1,FLASH50,,1,Yes,Wednesday
CUST_67631,SESS_00529,2023-12-30,12,Q4,1,Mobile,Organic,Tier 1,Other,32.0,Electronics,1,1,0,0,0,Cart_Dropped,2.0,67.44,11.8,17.0,2.64,1,11.0,cash_on_delivery,1,,,1,No,Saturday
CUST_40224,SESS_00766,2024-07-01,7,Q3,0,Mobile,Direct,Tier 2,Male,39.0,Fashion,1,1,0,0,0,Cart_Dropped,6.0,12.63,13.8,11.0,2.64,0,0.0,credit_card,1,WELCOME,,1,No,Monday
CUST_87785,SESS_00338,2023-08-24,8,Q3,0,Tablet,Referral,Tier 1,Male,38.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,7.0,133.07,6.6,16.0,2.27,1,9.0,upi,0,,,0,No,Thursday
CUST_63046,SESS_00983,2024-12-18,12,Q4,0,Desktop,Organic,Tier 2,Female,31.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,4.0,110.48,23.9,10.0,0.19,1,17.0,cash_on_delivery,0,,,0,No,Wednesday
CUST_30247,SESS_00645,2024-03-21,3,Q1,0,Desktop,Paid_Ad,Tier 1,Male,31.0,Electronics,1,0,0,0,0,Browsed_Only,5.0,36.5,9.6,4.0,4.56,1,3.0,net_banking,0,,,0,No,Thursday
CUST_37965,SESS_00344,2023-08-25,8,Q3,0,Mobile,Paid_Ad,Tier 1,Male,37.0,Fashion,1,0,0,0,0,Browsed_Only,7.0,34.62,4.3,10.0,2.64,1,7.0,upi,0,,,0,No,Friday
CUST_49754,SESS_00914,2024-10-31,10,Q4,0,Desktop,Email,Tier 1,Male,20.0,Toys,1,1,0,0,0,Cart_Dropped,5.0,112.57,11.2,3.0,5.61,0,8.0,wallet,1,SAVE10,,0,No,Thursday
CUST_96853,SESS_00239,2023-06-21,6,Q2,0,Desktop,Social,Tier 1,Other,22.0,Toys,1,1,1,1,0,Payment_Dropped,7.0,41.41,27.5,15.0,1.41,1,6.0,credit_card,1,SALE20,1,0,No,Wednesday
CUST_66245,SESS_00138,2023-04-10,4,Q2,0,Mobile,Social,Tier 1,Male,27.0,Sports,1,1,1,0,0,Checkout_Dropped,1.0,59.81,9.2,16.0,0.51,1,9.0,upi,0,,,0,No,Monday
CUST_52114,SESS_00970,2024-12-09,12,Q4,0,Desktop,Social,Tier 1,Male,43.0,Fashion,1,1,1,1,1,Completed_Purchase,6.0,76.07,12.2,16.0,2.7,1,9.0,credit_card,0,,0,0,No,Monday
CUST_62013,SESS_00332,2023-08-20,8,Q3,1,Mobile,Paid_Ad,Tier 3,Female,31.0,Fashion,1,1,1,1,1,Completed_Purchase,2.0,29.61,16.5,19.0,1.59,0,9.0,credit_card,1,SAVE10,0,0,No,Sunday
CUST_70247,SESS_00159,2023-04-28,4,Q2,0,Mobile,Email,Tier 2,Female,33.0,Toys,1,1,0,0,0,Cart_Dropped,2.0,88.28,5.9,19.0,1.78,0,0.0,wallet,0,,,0,No,Friday
CUST_74147,SESS_00644,2024-03-21,3,Q1,0,Desktop,Social,Tier 2,Female,31.0,Fashion,1,1,0,0,0,Cart_Dropped,3.0,53.24,5.2,7.0,3.66,0,6.0,credit_card,1,SAVE10,,0,No,Thursday
CUST_59009,SESS_00254,2023-06-28,6,Q2,0,Mobile,Social,Tier 2,Male,13.0,Fashion,1,0,0,0,0,Browsed_Only,2.0,165.25,31.8,11.0,1.88,0,9.0,cash_on_delivery,1,,,0,No,Wednesday
CUST_16844,SESS_00133,2023-04-05,4,Q2,0,Desktop,Organic,Tier 2,Female,35.0,Electronics,1,1,1,0,0,Checkout_Dropped,6.0,115.43,4.5,14.0,0.75,1,8.0,credit_card,0,,,1,No,Wednesday
CUST_12446,SESS_00379,2023-09-17,9,Q3,1,Tablet,Direct,Tier 2,Male,38.0,Fashion,1,1,1,1,1,Completed_Purchase,7.0,19.83,13.0,16.0,3.05,0,0.0,credit_card,1,FLASH50,0,0,No,Sunday
CUST_49676,SESS_00542,2024-01-12,1,Q1,0,Mobile,Paid_Ad,Tier 1,Female,31.0,Fashion,1,1,1,1,1,Completed_Purchase,2.0,0.01,14.0,6.0,1.28,1,14.0,credit_card,1,SUMMER15,0,0,No,Friday
CUST_32332,SESS_00709,2024-05-23,5,Q2,0,Mobile,Paid_Ad,Tier 2,Male,37.0,Electronics,1,0,0,0,0,Browsed_Only,7.0,27.57,23.9,2.0,0.29,0,0.0,credit_card,0,,,0,No,Thursday
CUST_36254,SESS_00541,2024-01-09,1,Q1,0,Desktop,Direct,Tier 1,Male,34.0,Toys,1,1,0,0,0,Cart_Dropped,2.0,450.65,9.6,13.0,8.46,0,8.0,net_banking,0,,,0,No,Tuesday
CUST_14075,SESS_00294,2023-07-23,7,Q3,1,Desktop,Paid_Ad,Tier 1,Male,24.0,Home & Kitchen,1,1,1,1,0,Payment_Dropped,2.0,78.73,13.0,10.0,4.19,0,15.0,credit_card,1,SUMMER15,0,1,No,Sunday
CUST_52957,SESS_00654,2024-03-26,3,Q1,0,Desktop,Email,Tier 2,Female,39.0,Home & Kitchen,1,1,1,1,0,Payment_Dropped,2.0,59.44,2.0,15.0,14.03,1,10.0,net_banking,0,,1,1,,Tuesday
CUST_54218,SESS_00773,2024-07-10,7,Q3,0,Mobile,Paid_Ad,Tier 1,Female,33.0,Electronics,1,1,1,0,0,Checkout_Dropped,5.0,27.81,3.3,10.0,2.64,0,0.0,credit_card,1,WELCOME,,0,No,Wednesday
CUST_94485,SESS_00689,2024-05-02,5,Q2,0,Mobile,Email,Tier 2,Female,38.0,Electronics,1,1,1,0,0,Checkout_Dropped,0.0,204.65,9.4,4.0,0.57,1,1.0,debit_card,1,DIWALI30,,0,No,Thursday
CUST_61925,SESS_00775,2024-07-11,7,Q3,0,Mobile,Social,Tier 2,Female,38.0,Fashion,1,1,1,1,1,Completed_Purchase,6.0,168.3,26.8,13.0,0.25,1,11.0,cash_on_delivery,1,FLASH50,0,0,No,Thursday
CUST_18571,SESS_00535,2024-01-03,1,Q1,0,Desktop,Paid_Ad,Tier 2,Female,38.0,Sports,1,0,0,0,0,Browsed_Only,2.0,30.3,19.5,18.0,2.16,0,0.0,credit_card,0,,,0,No,Wednesday
CUST_31510,SESS_00012,2023-01-06,1,Q1,0,Tablet,Paid_Ad,Tier 1,Female,31.0,Books,1,1,1,0,0,Checkout_Dropped,2.0,10000.0,4.0,11.0,1.35,0,0.0,upi,0,,,1,No,Friday
CUST_91328,SESS_00311,2023-08-02,8,Q3,0,Tablet,Organic,Tier 2,Male,40.0,Fashion,1,1,1,0,0,Checkout_Dropped,1.0,55.75,4.2,18.0,1.4,1,0.0,credit_card,1,WELCOME,,1,No,Wednesday
CUST_18827,SESS_00035,2023-01-22,1,Q1,1,Desktop,Social,Tier 2,Male,21.0,Electronics,1,1,0,0,0,Cart_Dropped,7.0,114.8,21.9,3.0,1.95,0,11.0,wallet,0,,,1,No,Sunday
CUST_78724,SESS_00361,2023-09-05,9,Q3,0,Desktop,Social,Tier 1,Male,41.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,49.55,3.8,5.0,1.17,1,9.0,upi,1,SAVE10,,1,Yes,Tuesday
CUST_32280,SESS_00927,2024-11-09,11,Q4,1,Desktop,Email,Tier 2,Male,39.0,Fashion,1,1,1,1,0,Payment_Dropped,7.0,22.07,15.0,19.0,5.06,0,8.0,credit_card,1,FLASH50,1,0,No,Saturday
CUST_35601,SESS_00982,2024-12-17,12,Q4,0,Mobile,Referral,Tier 1,Female,27.0,Electronics,1,0,0,0,0,Browsed_Only,3.0,34.99,10.9,18.0,1.7,1,4.0,credit_card,1,DIWALI30,,0,No,Tuesday
CUST_11192,SESS_00874,2024-09-27,9,Q3,0,Mobile,Direct,Tier 1,Female,36.0,Books,1,1,1,0,0,Checkout_Dropped,7.0,53.03,4.0,18.0,5.65,1,2.0,upi,0,,,1,No,Friday
CUST_11809,SESS_00566,2024-01-26,1,Q1,0,Desktop,Organic,Tier 3,Female,36.0,Sports,1,0,0,0,0,Browsed_Only,1.0,46.31,13.1,8.0,3.86,0,0.0,credit_card,0,,,0,No,Friday
CUST_66717,SESS_00771,2024-07-05,7,Q3,0,Desktop,Organic,Tier 1,Male,33.0,Books,1,1,1,1,0,Payment_Dropped,7.0,61.97,3.9,10.0,1.19,1,11.0,wallet,0,,0,1,No,Friday
CUST_68499,SESS_00403,2023-09-29,9,Q3,0,Mobile,Social,Tier 2,Female,34.0,Electronics,1,1,0,0,0,Cart_Dropped,7.0,131.19,11.0,6.0,8.16,1,3.0,cash_on_delivery,0,,,1,No,Friday
